Date,Open,High,Low,Close,Volume,Adj Close,20 Day SMA,50 Day SMA,Trade,
7/31/2012,27.54,27.97,27.35,27.42,1575100,27.42,31.074,30.745,,
8/1/2012,27.99,27.99,26.03,26.25,1592300,26.25,30.8535,30.6946,,
8/2/2012,26.84,26.85,25.52,26.1,1305100,26.1,30.597,30.6006,,
8/3/2012,26.9,27.55,26.74,27.27,1209500,27.27,30.411,30.5256,,
8/6/2012,27.55,28.7,27.55,28.27,1528200,28.27,30.25,30.4854,,
8/7/2012,28.77,30.9,28.5,30.25,2387200,30.25,30.199,30.4942,,
8/8/2012,29.9,30,28.59,29.09,1308900,29.09,30.078,30.4422,,
8/9/2012,29.52,30,29.13,29.41,672600,29.41,29.9135,30.4222,,
8/10/2012,29.31,29.94,29.31,29.94,707400,29.94,29.698,30.431,,
8/13/2012,29.69,31.3,29.1,31.17,870100,31.17,29.4585,30.4914,,
8/14/2012,30.75,31.17,29.26,29.42,793400,29.42,29.262,30.5222,,
8/15/2012,29.39,29.7,28.81,29.4,525400,29.4,29.1245,30.552,,
8/16/2012,29.53,30.39,29.5,30.3,669000,30.3,29.026,30.5736,,
8/17/2012,30.29,30.71,29.98,30.01,508200,30.01,28.937,30.5952,,
8/20/2012,30.15,30.39,29.1,29.51,1179100,29.51,28.8795,30.5838,,
8/21/2012,29.58,30,29,29.11,761600,29.11,28.843,30.5836,,
8/22/2012,29.01,30.04,29.01,29.95,775500,29.95,28.893,30.5894,,
8/23/2012,30,30.85,29.65,30.73,1471000,30.73,29.023,30.6086,,
8/24/2012,30.06,30.24,29.41,29.5,1429400,29.5,29.0225,30.6108,,
8/27/2012,29.57,29.7,28.17,28.32,1350400,28.32,29.071,30.579,,
8/28/2012,28.4,29.38,28,28.69,1402700,28.69,29.1345,30.516,,
8/29/2012,28.49,28.64,28.02,28.41,838900,28.41,29.2425,30.4424,,
8/30/2012,28.6,28.74,28.1,28.41,656400,28.41,29.358,30.335,,
8/31/2012,28.61,28.84,28.2,28.52,539800,28.52,29.4205,30.2616,,
9/4/2012,28.52,28.99,27.9,28.14,752500,28.14,29.414,30.1486,,
9/5/2012,28.01,28.5,27.81,27.94,639300,27.94,29.2985,30.0452,,
9/6/2012,28,28.9,27.9,28.55,841700,28.55,29.2715,29.984,,
9/7/2012,28.55,29.57,28.5,29.35,953200,29.35,29.2685,29.9318,,
9/10/2012,29.2,29.35,27.3,27.37,1483300,27.37,29.14,29.851,,
9/11/2012,27.76,28.16,27.4,27.8,1014900,27.8,28.9715,29.7812,,
9/12/2012,27.9,28.58,27.8,28.28,1145200,28.28,28.9145,29.7388,,
9/13/2012,28.57,29.5,28.48,29.48,1484700,29.48,28.9185,29.7152,,
9/14/2012,30,30.65,29.65,30.39,1536600,30.39,28.923,29.6984,,
9/17/2012,32.35,32.78,31.51,32.54,3212800,32.54,29.0495,29.7294,,
9/18/2012,31.88,31.9,30.68,31.34,1788500,31.34,29.141,29.7264,,
9/19/2012,31,31.74,30.94,31.05,1048500,31.05,29.238,29.722,,
9/20/2012,30.93,31.5,30.68,30.9,912400,30.9,29.2855,29.7098,,
9/21/2012,31.1,31.49,29.54,30.02,1870000,30.02,29.25,29.6562,,
9/24/2012,29.51,31.03,29.4,30.66,1301900,30.66,29.308,29.5844,,
9/25/2012,28.62,29.48,27.53,27.66,5680400,27.66,29.275,29.4184,,
9/26/2012,27.66,28.4,27.48,27.54,1527200,27.54,29.2175,29.3022,,
9/27/2012,27.82,28.54,27.6,28.49,1758600,28.49,29.2215,29.229,,
9/28/2012,28.73,29.89,28.61,29.28,4343400,29.28,29.265,29.1692,,
10/1/2012,29.5,29.89,29,29.16,884400,29.16,29.297,29.1166,,
10/2/2012,29.28,29.89,29,29.8,729000,29.8,29.38,29.0994,,
10/3/2012,29.75,29.95,29.24,29.3,1052800,29.3,29.448,29.0886,,
10/4/2012,30,30.1,28.65,29.4,1541300,29.4,29.4905,29.0976,,
10/5/2012,29.7,29.81,28.68,28.89,938600,28.89,29.4675,29.1128,,
10/8/2012,28.86,29.4,28.61,29.25,889700,29.25,29.5615,29.1076,,
10/9/2012,29.12,29.12,28.25,28.37,1193000,28.37,29.59,29.128,,
10/10/2012,28.39,28.72,28.01,28.4,503600,28.4,29.596,29.1476,,
10/11/2012,28.94,28.98,28.25,28.32,450600,28.32,29.538,29.189,,
10/12/2012,28.32,28.73,27.5,27.64,987600,27.64,29.4005,29.2198,,
10/15/2012,28.02,28.05,26.86,27.33,1468700,27.33,29.14,29.221,,
10/16/2012,27.67,28.09,27.34,28.06,479300,28.06,28.976,29.2168,,
10/17/2012,28.25,28.84,27.8,28.82,668000,28.82,28.8645,29.1882,,
10/18/2012,28.99,28.99,27.78,28.04,741000,28.04,28.7215,29.1672,,
10/19/2012,27.83,28.2,27.3,27.74,1027400,27.74,28.6075,29.1338,,
10/22/2012,27.99,28,27.36,27.85,470200,27.85,28.467,29.092,,
10/23/2012,27.38,28.56,27.37,28.39,749000,28.39,28.5035,29.0364,,
10/24/2012,28.52,28.52,27.25,27.42,1016400,27.42,28.4975,28.9964,,
10/25/2012,27.8,27.8,27.45,27.52,577700,27.52,28.449,28.9588,,
10/26/2012,27.53,27.8,27.02,27.38,477400,27.38,28.354,28.9004,,
10/31/2012,27.7,28.35,27.37,28.13,775200,28.13,28.3025,28.8628,,
11/1/2012,28.25,29.49,28.2,29.25,1024100,29.25,28.275,28.8576,,
11/2/2012,29.27,29.55,28.55,28.92,1030300,28.92,28.256,28.8538,,
11/5/2012,29.8,31.58,29.33,31.5,2048900,31.5,28.361,28.8848,,
11/6/2012,30.61,31.2,29.95,31.15,2324000,31.15,28.474,28.8932,,
11/7/2012,31,32.05,30.81,31.54,1714500,31.54,28.5885,28.934,,
11/8/2012,31.01,31.88,30.94,31.31,1274000,31.31,28.7355,28.9938,,
11/9/2012,30.6,30.93,29.85,30.32,863000,30.32,28.8315,29.0264,,
11/12/2012,30.29,31.42,30.16,31.07,555900,31.07,28.969,29.0796,,
11/13/2012,31.29,32,30.72,31.61,998300,31.61,29.1675,29.1436,,
11/14/2012,31.96,32.12,31.2,31.38,871300,31.38,29.37,29.2008,,
11/15/2012,31.3,31.44,30.5,30.82,984000,30.82,29.508,29.2544,,
11/16/2012,31.15,32,30.59,31.84,908700,31.84,29.659,29.3324,,
11/19/2012,32.07,33.25,31.84,32.92,1392400,32.92,29.903,29.4198,,
11/20/2012,32.8,33.1,31.91,33,922500,33,30.166,29.4928,,
11/21/2012,32.61,33.47,32.29,32.47,963200,32.47,30.397,29.5948,,
11/23/2012,32.6,32.83,31.7,32.13,430300,32.13,30.584,29.6814,,
11/26/2012,32.1,32.3,31.62,32.27,495800,32.27,30.8265,29.7612,,
11/27/2012,32.13,32.66,31.52,32.15,910800,32.15,31.058,29.8146,,
11/28/2012,32,34.29,31.91,33.23,1525200,33.23,31.3505,29.8714,,
11/29/2012,33.44,34,32.87,33.69,1103400,33.69,31.6285,29.8944,,
